Fecha,Demanda
2023-10-18-06:55:51,608.99
2023-10-18-06:55:51,606.38
2023-10-18-06:55:52,602.44
2023-10-18-06:55:53,602.51
2023-10-18-06:55:54,806.13
2023-10-18-06:55:55,1796.16
2023-10-18-06:55:56,1810.84
2023-10-18-06:55:57,1781.49
2023-10-18-06:55:58,1801.73
2023-10-18-06:55:59,1811.88
2023-10-18-06:56:00,1803.83
2023-10-18-06:56:02,1817.97
2023-10-18-06:56:06,1786.54
2023-10-18-06:56:07,1815.47
2023-10-18-06:56:15,1799.4
2023-10-18-06:56:15,1806.29
2023-10-18-06:56:18,1794.42
2023-10-18-06:56:18,1792.34
2023-10-18-06:56:23,1792.87
2023-10-18-06:56:23,1796.26
2023-10-18-06:56:24,1776.17
2023-10-18-06:56:25,1772.12
2023-10-18-06:56:26,1773.59
2023-10-18-06:56:27,1770.75
2023-10-18-06:56:28,1771.95
2023-10-18-06:56:29,1779.57
2023-10-18-06:56:30,1773.02
2023-10-18-06:56:31,1774.97
2023-10-18-06:56:33,5666.75
2023-10-18-06:56:34,5665.02
2023-10-18-06:56:35,5640.24
2023-10-18-06:56:36,5640.24
2023-10-18-06:56:37,5640.44
2023-10-18-06:56:38,5643.08
2023-10-18-06:56:39,5642.02
2023-10-18-06:56:40,5639.76
2023-10-18-06:56:41,5638.99
2023-10-18-06:56:42,5636.78
2023-10-18-06:56:43,5667.66
2023-10-18-06:56:44,5643.35
2023-10-18-06:56:45,5644.04
2023-10-18-06:56:46,5636.2
2023-10-18-06:56:48,5641.37
2023-10-18-06:56:48,5640.5
2023-10-18-06:56:49,5642.98
2023-10-18-06:56:50,5643.49
2023-10-18-06:56:51,5624.75
2023-10-18-06:56:52,5635.06
2023-10-18-06:56:53,5640.73
2023-10-18-06:56:54,5641.53
2023-10-18-06:56:55,5634.39
2023-10-18-06:56:56,5631.68
2023-10-18-06:56:57,5633.29
2023-10-18-06:56:58,5626.47
2023-10-18-06:56:59,5635.14
2023-10-18-06:57:00,5634.43
2023-10-18-06:57:01,5632.52
2023-10-18-06:57:05,5638.96
2023-10-18-06:57:05,5638.96
2023-10-18-06:57:06,5612.28
2023-10-18-06:57:07,5614.56
2023-10-18-06:57:08,5618.69
2023-10-18-06:57:09,5614.16
2023-10-18-06:57:11,5604.5
2023-10-18-06:57:11,5604.5
2023-10-18-06:57:12,5607.85
2023-10-18-06:57:13,5607.45
2023-10-18-06:57:14,5617.48
2023-10-18-06:57:15,5619.12
2023-10-18-06:57:16,5613.86
2023-10-18-06:57:17,5613.99
2023-10-18-06:57:19,5625.22
2023-10-18-06:57:19,5625.22
2023-10-18-06:57:20,5621.2
2023-10-18-06:57:21,5651.79
2023-10-18-06:57:22,5620.16
2023-10-18-06:57:23,5619.41
2023-10-18-06:57:24,5621.47
2023-10-18-06:57:25,5623.59
2023-10-18-06:57:26,5624.21
2023-10-18-06:57:27,5614.66
2023-10-18-06:57:28,5613.01
2023-10-18-06:57:29,5616.52
2023-10-18-06:57:30,5625.83
2023-10-18-06:57:31,5615.92
2023-10-18-06:57:32,5622.93
2023-10-18-06:57:37,5614.21
2023-10-18-06:57:37,5615.29
2023-10-18-06:57:38,5615.99
2023-10-18-06:57:39,5611.95
2023-10-18-06:57:40,5610.03
2023-10-18-06:57:41,5614.23
2023-10-18-06:57:42,5618.69
2023-10-18-06:57:43,5621.86
2023-10-18-06:57:44,5614.66
2023-10-18-06:57:45,5608.3
2023-10-18-06:57:46,5611.49
2023-10-18-06:57:47,5610.79
2023-10-18-06:57:50,5599.2
2023-10-18-06:57:50,5599.19
2023-10-18-06:57:51,5609.95
2023-10-18-06:57:52,5606.62
2023-10-18-06:57:54,5601.96
2023-10-18-06:57:54,5601.96
2023-10-18-06:57:56,5613.6
2023-10-18-06:57:57,5607.79
2023-10-18-06:57:58,5604.61
2023-10-18-06:57:59,5605.62
2023-10-18-06:58:00,5613.36
2023-10-18-06:58:01,5617.57
2023-10-18-06:58:02,5615.48
2023-10-18-06:58:02,5625.04
2023-10-18-06:58:03,5614.53
2023-10-18-06:58:06,5617.15
2023-10-18-06:58:06,5613.33
2023-10-18-06:58:07,5619.55
2023-10-18-06:58:08,5612.28
2023-10-18-06:58:09,5611.72
2023-10-18-06:58:10,5618.64
2023-10-18-06:58:11,5616.7
2023-10-18-06:58:12,5615.76
2023-10-18-06:58:13,5634.73
2023-10-18-06:58:14,5623.14
2023-10-18-06:58:15,5621.13
2023-10-18-06:58:16,5624.01
2023-10-18-06:58:19,5609.22
2023-10-18-06:58:19,5608.19
2023-10-18-06:58:20,5607.62
2023-10-18-06:58:21,5615.87
2023-10-18-06:58:22,5612.05
2023-10-18-06:58:23,5610.81
2023-10-18-06:58:24,2066.79
2023-10-18-06:58:25,573.73
2023-10-18-06:58:26,570.43
2023-10-18-06:58:27,570.68
2023-10-18-06:58:28,567.18
2023-10-18-06:58:29,564.65
2023-10-18-06:58:30,562.06
2023-10-18-06:58:31,566.36
2023-10-18-06:58:32,567.11
2023-10-18-06:58:34,568.92
2023-10-18-06:58:34,568.92
2023-10-18-06:58:35,566.6
2023-10-18-06:58:36,566.33
2023-10-18-06:58:37,567.42
2023-10-18-06:58:38,569.82
2023-10-18-06:58:39,560.66
2023-10-18-06:58:40,563.27
2023-10-18-06:58:41,560.12
2023-10-18-06:58:42,560.72
2023-10-18-06:58:43,561.47
2023-10-18-06:58:44,563.23
2023-10-18-06:58:45,564.51
2023-10-18-06:58:46,559.73
2023-10-18-06:58:48,562.23
2023-10-18-06:58:48,561.11
2023-10-18-06:58:49,560.57
2023-10-18-06:58:50,562.73
2023-10-18-06:58:51,562.68
2023-10-18-06:58:52,565.18
2023-10-18-06:58:53,564.13
2023-10-18-06:58:54,574.39
2023-10-18-06:58:55,551.82
2023-10-18-06:58:56,544.49
2023-10-18-06:58:57,545.57
2023-10-18-06:58:58,543.75
2023-10-18-06:58:59,546.91
2023-10-18-06:59:00,546.47
2023-10-18-06:59:01,543.35
2023-10-18-06:59:02,546.36
2023-10-18-06:59:04,546.57
2023-10-18-06:59:04,546.57
2023-10-18-06:59:05,545.36
2023-10-18-06:59:06,543.14
2023-10-18-06:59:07,550.37
2023-10-18-06:59:08,546.58
2023-10-18-06:59:09,545.29
2023-10-18-06:59:10,545.35
2023-10-18-06:59:11,553.48
2023-10-18-06:59:12,554.6
2023-10-18-06:59:13,560.03
2023-10-18-06:59:14,556.41
2023-10-18-06:59:15,551.46
2023-10-18-06:59:16,548.35
2023-10-18-06:59:18,551.34
2023-10-18-06:59:19,548.96
2023-10-18-06:59:19,555.76
2023-10-18-06:59:20,550.71
2023-10-18-06:59:21,546.41
2023-10-18-06:59:22,562.76
2023-10-18-06:59:24,552.72
2023-10-18-06:59:25,552.73
2023-10-18-06:59:26,550.97
2023-10-18-06:59:27,547.13
2023-10-18-06:59:28,552.14
2023-10-18-06:59:28,546.71
2023-10-18-06:59:29,546.28
2023-10-18-06:59:30,561.73
2023-10-18-06:59:31,554.55
2023-10-18-06:59:34,545.78
2023-10-18-06:59:35,556.96
2023-10-18-06:59:36,548.32
2023-10-18-06:59:37,549.04
2023-10-18-06:59:38,551.16
2023-10-18-06:59:39,548.19
2023-10-18-06:59:40,546.24
2023-10-18-06:59:41,545.88
2023-10-18-06:59:42,545.21
2023-10-18-06:59:43,545.51
2023-10-18-06:59:44,544.33
2023-10-18-06:59:45,545.3
2023-10-18-06:59:46,550.87
2023-10-18-06:59:48,547.73
2023-10-18-06:59:48,547.73
2023-10-18-06:59:50,547.52
2023-10-18-06:59:50,547.52
2023-10-18-06:59:51,543.54
2023-10-18-06:59:52,543.12
2023-10-18-06:59:53,545.3
2023-10-18-06:59:54,545.59
2023-10-18-06:59:55,545.26
2023-10-18-06:59:56,550.27
2023-10-18-06:59:57,546.58
2023-10-18-06:59:58,546.89
2023-10-18-06:59:59,548.74
2023-10-18-07:00:00,549.9
2023-10-18-07:00:01,546.84
2023-10-18-07:00:03,555.4
2023-10-18-07:00:03,553.31
2023-10-18-07:00:04,546.34
2023-10-18-07:00:05,544.61
2023-10-18-07:00:06,543.78
2023-10-18-07:00:07,544.08
2023-10-18-07:00:08,542.35
2023-10-18-07:00:09,544.69
2023-10-18-07:00:10,543.94
2023-10-18-07:00:11,543.66
2023-10-18-07:00:12,546.53
2023-10-18-07:00:14,541.59
2023-10-18-07:00:15,543.57
2023-10-18-07:00:23,544.71
2023-10-18-07:00:23,546.45
2023-10-18-07:00:24,545.33
2023-10-18-07:00:25,543.87
2023-10-18-07:00:26,543.39
2023-10-18-07:00:27,545.18
2023-10-18-07:00:28,553.45
2023-10-18-07:00:29,543.39
2023-10-18-07:00:30,546.45
2023-10-18-07:00:31,540.6
2023-10-18-07:00:33,559.19
2023-10-18-07:00:33,559.19
2023-10-18-07:00:34,541.18
2023-10-18-07:00:35,542.84
2023-10-18-07:00:36,545.67
2023-10-18-07:00:37,550.66
2023-10-18-07:00:38,549.79
2023-10-18-07:00:39,546.38
2023-10-18-07:00:40,547.2
2023-10-18-07:00:41,546.77
2023-10-18-07:00:42,545.8
2023-10-18-07:00:43,543.27
2023-10-18-07:00:44,542.15
2023-10-18-07:00:45,559.02
2023-10-18-07:00:46,544.14
2023-10-18-07:00:48,543.28
2023-10-18-07:00:48,540.97
2023-10-18-07:00:49,539.94
2023-10-18-07:00:50,543.42
2023-10-18-07:00:51,542.24
2023-10-18-07:00:52,541.63
2023-10-18-07:00:54,542.58
2023-10-18-07:00:55,552.17
2023-10-18-07:00:56,545.5
2023-10-18-07:00:57,544.34
2023-10-18-07:00:59,544.46
2023-10-18-07:00:59,543.28
2023-10-18-07:01:00,547.6
2023-10-18-07:01:01,550.6
2023-10-18-07:01:02,546.76
2023-10-18-07:01:04,544.86
2023-10-18-07:01:04,544.86
2023-10-18-07:01:05,542.35
2023-10-18-07:01:06,544.05
2023-10-18-07:01:07,565.42
2023-10-18-07:01:08,546.57
2023-10-18-07:01:09,573.65
2023-10-18-07:01:10,545.09
2023-10-18-07:01:12,541.42
2023-10-18-07:01:12,541.38
2023-10-18-07:01:13,546.86
2023-10-18-07:01:14,535.73
2023-10-18-07:01:16,536.57
2023-10-18-07:01:16,538.22
2023-10-18-07:01:19,547.85
2023-10-18-07:01:19,547.85
2023-10-18-07:01:20,550.9
2023-10-18-07:01:21,535.98
2023-10-18-07:01:22,536.9
2023-10-18-07:01:23,551.12
2023-10-18-07:01:24,537.98
2023-10-18-07:01:25,533.41
2023-10-18-07:01:26,582.43
2023-10-18-07:01:27,536.54
2023-10-18-07:01:28,537.52
2023-10-18-07:01:29,556.95
2023-10-18-07:01:30,548.85
2023-10-18-07:01:31,560.68
2023-10-18-07:01:32,545.37
2023-10-18-07:01:34,552.32
2023-10-18-07:01:34,552.03
2023-10-18-07:01:35,544.65
2023-10-18-07:01:36,546.73
2023-10-18-07:01:37,544.58
2023-10-18-07:01:38,540.14
2023-10-18-07:01:39,538.68
2023-10-18-07:01:40,541.21
2023-10-18-07:01:41,541.28
2023-10-18-07:01:42,544.49
2023-10-18-07:01:43,546
2023-10-18-07:01:44,542.93
2023-10-18-07:01:45,547.24
2023-10-18-07:01:46,548.48
2023-10-18-07:01:48,544.14
2023-10-18-07:01:48,543.06
2023-10-18-07:01:49,549.73
2023-10-18-07:01:50,541.77
2023-10-18-07:01:51,545.69
2023-10-18-07:01:52,542.67
2023-10-18-07:01:54,546.41
2023-10-18-07:01:55,542.83
2023-10-18-07:01:56,544.31
2023-10-18-07:01:57,540.73
2023-10-18-07:01:58,540.91
2023-10-18-07:01:58,543.7
2023-10-18-07:01:59,546.92
2023-10-18-07:02:00,549.27
2023-10-18-07:02:01,543.95
2023-10-18-07:02:04,544.73
2023-10-18-07:02:04,544.73
2023-10-18-07:02:05,541.9
2023-10-18-07:02:06,543
2023-10-18-07:02:07,541.17
2023-10-18-07:02:08,540.8
2023-10-18-07:02:09,544.55
2023-10-18-07:02:10,541.93
2023-10-18-07:02:11,537.27
2023-10-18-07:02:12,534.83
2023-10-18-07:02:13,535.97
2023-10-18-07:02:14,537.72
2023-10-18-07:02:15,536.01
2023-10-18-07:02:16,540.33
2023-10-18-07:02:17,541.16
2023-10-18-07:02:19,541.75
2023-10-18-07:02:20,538.21
2023-10-18-07:02:20,541.04
2023-10-18-07:02:21,541.53
2023-10-18-07:02:22,542.03
2023-10-18-07:02:23,566.76
2023-10-18-07:02:24,558.28
2023-10-18-07:02:25,538.69
2023-10-18-07:02:26,542.42
2023-10-18-07:02:27,540.49
2023-10-18-07:02:28,538.97
2023-10-18-07:02:29,546.08
2023-10-18-07:02:30,544.5
2023-10-18-07:02:31,540.98
2023-10-18-07:02:33,538.22
2023-10-18-07:02:33,542.37
2023-10-18-07:02:34,539.13
2023-10-18-07:02:35,543.35
2023-10-18-07:02:36,538.03
2023-10-18-07:02:37,538.75
2023-10-18-07:02:38,560.32
2023-10-18-07:02:39,561.67
2023-10-18-07:02:40,539.48
2023-10-18-07:02:41,556.63
2023-10-18-07:02:42,537.02
2023-10-18-07:02:45,543.82
2023-10-18-07:02:45,551.09
2023-10-18-07:02:46,537.57
2023-10-18-07:02:48,541.61
2023-10-18-07:02:49,547.9
2023-10-18-07:02:50,540.99
2023-10-18-07:02:50,543.13
2023-10-18-07:02:52,545.5
2023-10-18-07:02:52,537.82
2023-10-18-07:02:54,539.14
2023-10-18-07:02:54,537.58
2023-10-18-07:02:55,537.44
2023-10-18-07:02:56,536.85
2023-10-18-07:02:58,538.54
2023-10-18-07:02:58,539.9
2023-10-18-07:03:00,538.2
2023-10-18-07:03:00,538.64
2023-10-18-07:03:01,536.75
2023-10-18-07:03:04,538.84
2023-10-18-07:03:04,533.72
2023-10-18-07:03:05,534.64
2023-10-18-07:03:06,541.23
2023-10-18-07:03:07,535.51
2023-10-18-07:03:08,537.79
2023-10-18-07:03:09,534.03
2023-10-18-07:03:10,535.45
2023-10-18-07:03:11,534.73
2023-10-18-07:03:12,535.83
2023-10-18-07:03:13,537
2023-10-18-07:03:14,533.69
2023-10-18-07:03:15,536.2
2023-10-18-07:03:16,535.2
2023-10-18-07:03:17,537.09
2023-10-18-07:03:19,535.19
2023-10-18-07:03:19,535.19
2023-10-18-07:03:20,534.11
2023-10-18-07:03:21,536.47
2023-10-18-07:03:22,533.87
2023-10-18-07:03:23,531.61
2023-10-18-07:03:24,532.94
2023-10-18-07:03:25,538.48
2023-10-18-07:03:26,533.09
2023-10-18-07:03:27,535.47
2023-10-18-07:03:28,532.54
2023-10-18-07:03:29,533.6
2023-10-18-07:03:30,533
2023-10-18-07:03:31,534.16
2023-10-18-07:03:32,532.91
2023-10-18-07:03:34,533.56
2023-10-18-07:03:34,533.56
2023-10-18-07:03:35,532.95
2023-10-18-07:03:36,536.6
2023-10-18-07:03:37,535.94
2023-10-18-07:03:38,531.52
2023-10-18-07:03:39,529.33
2023-10-18-07:03:40,532.63
2023-10-18-07:03:41,533.27
2023-10-18-07:03:42,533.16
2023-10-18-07:03:44,532.76
2023-10-18-07:03:45,545.24
2023-10-18-07:03:46,552.98
2023-10-18-07:03:47,532.72
2023-10-18-07:03:48,532.59
2023-10-18-07:03:49,535.18
2023-10-18-07:03:49,530.25
2023-10-18-07:03:50,535.91
2023-10-18-07:03:51,535.07
2023-10-18-07:03:52,532.06
2023-10-18-07:03:54,533.07
2023-10-18-07:03:55,532.17
2023-10-18-07:03:56,536.77
2023-10-18-07:03:58,533.33
2023-10-18-07:03:58,533.33
2023-10-18-07:03:59,542.12
2023-10-18-07:04:00,536.34
2023-10-18-07:04:01,533.75
2023-10-18-07:04:06,535.36
2023-10-18-07:04:06,535.36
2023-10-18-07:04:07,540.17
2023-10-18-07:04:08,537.82
2023-10-18-07:04:09,537.96
2023-10-18-07:04:10,536.56
2023-10-18-07:04:11,540.54
2023-10-18-07:04:12,556.93
2023-10-18-07:04:13,559.58
2023-10-18-07:04:14,550.92
2023-10-18-07:04:15,560.61
2023-10-18-07:04:16,536.8
2023-10-18-07:04:17,543.43
2023-10-18-07:04:19,545.1
2023-10-18-07:04:19,551.37
2023-10-18-07:04:20,562.63
2023-10-18-07:04:21,561.34
2023-10-18-07:04:22,556.21
2023-10-18-07:04:23,540.15
2023-10-18-07:04:24,550.79
2023-10-18-07:04:25,543.34
2023-10-18-07:04:26,533.19
2023-10-18-07:04:27,534.37
2023-10-18-07:04:28,532.23
2023-10-18-07:04:29,533.74
2023-10-18-07:04:30,530.24
2023-10-18-07:04:31,533.66
2023-10-18-07:04:35,533.56
2023-10-18-07:04:35,533.56
2023-10-18-07:04:36,535.69
2023-10-18-07:04:37,532.25
2023-10-18-07:04:38,533.43
2023-10-18-07:04:39,530.47
2023-10-18-07:04:40,537.42
2023-10-18-07:04:41,536.9
2023-10-18-07:04:42,534.12
2023-10-18-07:04:43,529.66
2023-10-18-07:04:44,512.02
2023-10-18-07:04:45,508.58
2023-10-18-07:04:46,510.69
2023-10-18-07:04:47,508.28
2023-10-18-07:04:49,511.69
2023-10-18-07:04:49,511.69
2023-10-18-07:04:50,509.58
2023-10-18-07:04:51,508.33
2023-10-18-07:04:52,530.8
2023-10-18-07:04:54,508.8
2023-10-18-07:04:56,514.58
2023-10-18-07:04:56,514.6
2023-10-18-07:04:57,508.64
2023-10-18-07:04:58,508.02
2023-10-18-07:04:59,507.64
2023-10-18-07:05:00,517.21
2023-10-18-07:05:01,513.5
2023-10-18-07:05:03,509.03
2023-10-18-07:05:03,509.03
2023-10-18-07:05:05,508.54
2023-10-18-07:05:05,508.54
2023-10-18-07:05:06,508.81
2023-10-18-07:05:07,505.63
2023-10-18-07:05:08,505.61
2023-10-18-07:05:09,506.57
2023-10-18-07:05:10,507.51
2023-10-18-07:05:11,506.42
2023-10-18-07:05:12,504.91
2023-10-18-07:05:13,504.18
2023-10-18-07:05:14,509.82
2023-10-18-07:05:15,511.33
2023-10-18-07:05:16,514.99
2023-10-18-07:05:18,523.17
2023-10-18-07:05:18,529.07
2023-10-18-07:05:19,520.92
2023-10-18-07:05:20,547.81
2023-10-18-07:05:21,549.63
2023-10-18-07:05:22,522.92
2023-10-18-07:05:24,510.41
2023-10-18-07:05:25,520.58
2023-10-18-07:05:26,510.76
2023-10-18-07:05:27,510.6
2023-10-18-07:05:28,515.71
2023-10-18-07:05:28,525.27
2023-10-18-07:05:29,522.32
2023-10-18-07:05:30,524.9
2023-10-18-07:05:31,528.47
2023-10-18-07:05:33,520.71
2023-10-18-07:05:34,520.71
2023-10-18-07:05:34,522.62
2023-10-18-07:05:35,515.27
2023-10-18-07:05:36,520.18
2023-10-18-07:05:37,514.14
2023-10-18-07:05:38,510.17
2023-10-18-07:05:39,506.75
2023-10-18-07:05:40,509.2
2023-10-18-07:05:41,513.17
2023-10-18-07:05:42,513.12
2023-10-18-07:05:45,510.61
2023-10-18-07:05:45,510.27
2023-10-18-07:05:46,502.55
2023-10-18-07:05:49,496.35
2023-10-18-07:05:49,497.07
2023-10-18-07:05:50,496.33
2023-10-18-07:05:51,500.25
2023-10-18-07:05:52,495.1
2023-10-18-07:05:53,500.86
2023-10-18-07:05:54,498.49
2023-10-18-07:05:55,500.31
2023-10-18-07:05:56,500.01
2023-10-18-07:05:57,499.46
2023-10-18-07:05:58,500.19
2023-10-18-07:05:59,496.43
2023-10-18-07:06:00,501.15
2023-10-18-07:06:01,497.07
2023-10-18-07:06:05,505.41
2023-10-18-07:06:05,505.41
2023-10-18-07:06:06,494.77
2023-10-18-07:06:07,496.67
2023-10-18-07:06:08,497.8
2023-10-18-07:06:09,496.67
2023-10-18-07:06:13,493.95
2023-10-18-07:06:13,506.38
2023-10-18-07:06:14,493.47
2023-10-18-07:06:15,493.44
2023-10-18-07:06:16,493.17
2023-10-18-07:06:18,497.42
2023-10-18-07:06:21,494.53
2023-10-18-07:06:22,494.55
2023-10-18-07:06:23,495.79
2023-10-18-07:06:24,493.87
2023-10-18-07:06:25,495.02
2023-10-18-07:06:27,497.8
2023-10-18-07:06:27,495.9
2023-10-18-07:06:28,492.49
2023-10-18-07:06:29,496.36
2023-10-18-07:06:30,503.59
2023-10-18-07:06:31,498.56
2023-10-18-07:06:32,494.59
2023-10-18-07:06:36,508.39
2023-10-18-07:06:36,508.39
2023-10-18-07:06:37,509.04
2023-10-18-07:06:38,512.85
2023-10-18-07:06:39,506.56
2023-10-18-07:06:40,507.11
2023-10-18-07:06:41,508.35
2023-10-18-07:06:42,508.96
2023-10-18-07:06:44,512.78
2023-10-18-07:06:45,515.73
2023-10-18-07:06:46,530.07
2023-10-18-07:06:47,527.8
2023-10-18-07:06:49,525.04
2023-10-18-07:06:50,513.68
2023-10-18-07:06:50,526.75
2023-10-18-07:06:51,517.66
2023-10-18-07:06:52,517.38
2023-10-18-07:06:54,515.99
2023-10-18-07:06:55,512.82
2023-10-18-07:06:56,519.33
2023-10-18-07:06:58,499.42
2023-10-18-07:06:59,496.85
2023-10-18-07:06:59,501.39
2023-10-18-07:07:00,498.46
2023-10-18-07:07:01,499.15
2023-10-18-07:07:04,509.78
2023-10-18-07:07:04,504.35
2023-10-18-07:07:05,502.53
2023-10-18-07:07:06,496.27
2023-10-18-07:07:07,498.14
2023-10-18-07:07:08,494.68
2023-10-18-07:07:09,495.9
2023-10-18-07:07:10,494.04
2023-10-18-07:07:11,493.91
2023-10-18-07:07:12,492.37
2023-10-18-07:07:13,494.58
2023-10-18-07:07:14,499.57
2023-10-18-07:07:16,503.45
2023-10-18-07:07:16,503.45
2023-10-18-07:07:19,496.57
2023-10-18-07:07:19,498.04
2023-10-18-07:07:20,499.66
2023-10-18-07:07:21,497.64
2023-10-18-07:07:22,492.53
2023-10-18-07:07:23,509.73
2023-10-18-07:07:24,496.2
2023-10-18-07:07:25,495.3
2023-10-18-07:07:26,496.59
2023-10-18-07:07:27,492.5
2023-10-18-07:07:28,509.51
2023-10-18-07:07:29,489.42
2023-10-18-07:07:30,501.28
2023-10-18-07:07:31,498.05
2023-10-18-07:07:32,492.86
2023-10-18-07:07:40,491.55
2023-10-18-07:07:41,491.55
2023-10-18-07:07:42,493.59
2023-10-18-07:07:43,490.53
2023-10-18-07:07:44,488.97
2023-10-18-07:07:45,495.07
2023-10-18-07:07:46,491.25
2023-10-18-07:07:47,493.72
2023-10-18-07:07:48,503.57
2023-10-18-07:07:48,495.72
2023-10-18-07:07:50,494.29
2023-10-18-07:07:50,494.29
2023-10-18-07:07:51,497.96
2023-10-18-07:07:52,490.9
2023-10-18-07:07:53,505.88
2023-10-18-07:07:54,502.29
2023-10-18-07:07:55,504.48
2023-10-18-07:07:56,501.6
2023-10-18-07:07:57,500.59
2023-10-18-07:07:58,503.22
2023-10-18-07:07:59,507.94
2023-10-18-07:08:00,504.06
2023-10-18-07:08:01,503.82
2023-10-18-07:08:04,507.59
2023-10-18-07:08:04,507.59
2023-10-18-07:08:05,499.78
2023-10-18-07:08:06,497.84
2023-10-18-07:08:07,514.76
2023-10-18-07:08:08,495.73
2023-10-18-07:08:09,494.95
2023-10-18-07:08:10,489.41
2023-10-18-07:08:11,488.61
2023-10-18-07:08:12,485.11
2023-10-18-07:08:13,487.33
2023-10-18-07:08:14,489.67
2023-10-18-07:08:15,488.04
2023-10-18-07:08:16,485.72
2023-10-18-07:08:20,1534.42
2023-10-18-07:08:20,1534.42
2023-10-18-07:08:21,663.81
2023-10-18-07:08:22,663.8
2023-10-18-07:08:23,666.45
2023-10-18-07:08:24,667.3
2023-10-18-07:08:25,662.28
2023-10-18-07:08:26,668.44
2023-10-18-07:08:27,671.03
2023-10-18-07:08:28,684.12
2023-10-18-07:08:29,673.18
2023-10-18-07:08:37,688.44
2023-10-18-07:08:37,670.96
2023-10-18-07:08:38,666.97
2023-10-18-07:08:39,680.63
2023-10-18-07:08:40,679.91
2023-10-18-07:08:41,679.89
2023-10-18-07:08:42,677.06
2023-10-18-07:08:43,680.32
2023-10-18-07:08:44,676.61
2023-10-18-07:08:45,675.38
2023-10-18-07:08:46,671.91
2023-10-18-07:08:47,660.08
2023-10-18-07:08:49,661.87
2023-10-18-07:08:50,661.87
2023-10-18-07:08:51,660.75
2023-10-18-07:08:52,661.26
2023-10-18-07:08:53,664.91
2023-10-18-07:08:53,662.16
2023-10-18-07:08:54,659.96
2023-10-18-07:08:55,654.64
2023-10-18-07:08:57,657.88
2023-10-18-07:08:57,663.19
2023-10-18-07:08:59,663.54
2023-10-18-07:08:59,657.95
2023-10-18-07:09:00,654.71
2023-10-18-07:09:01,654.12
2023-10-18-07:09:06,659.22
2023-10-18-07:09:06,659.13
2023-10-18-07:09:07,652.09
2023-10-18-07:09:08,649.65
2023-10-18-07:09:09,651.17
2023-10-18-07:09:10,651.94
2023-10-18-07:09:11,657.9
2023-10-18-07:09:12,652.81
2023-10-18-07:09:13,648.93
2023-10-18-07:09:14,2184.12
2023-10-18-07:09:15,2168.89
2023-10-18-07:09:16,2168.37
2023-10-18-07:09:20,2164.96
2023-10-18-07:09:20,2164.96
2023-10-18-07:09:21,649.11
2023-10-18-07:09:22,646.36
2023-10-18-07:09:23,645.87
2023-10-18-07:09:24,653.86
2023-10-18-07:09:25,650.93
2023-10-18-07:09:26,652.42
2023-10-18-07:09:27,648
2023-10-18-07:09:28,699.55
2023-10-18-07:09:29,1523.34
2023-10-18-07:09:30,2162.5
2023-10-18-07:09:31,646.06
2023-10-18-07:09:32,646.1
2023-10-18-07:09:34,648.47
2023-10-18-07:09:34,648.78
2023-10-18-07:09:35,644.19
2023-10-18-07:09:36,643.61
2023-10-18-07:09:37,641.55
2023-10-18-07:09:38,646.29
2023-10-18-07:09:39,644.87
2023-10-18-07:09:40,657.9
2023-10-18-07:09:41,657.58
2023-10-18-07:09:42,654.2
2023-10-18-07:09:43,661.59
2023-10-18-07:09:44,656.23
2023-10-18-07:09:45,652.26
2023-10-18-07:09:46,2136.57
2023-10-18-07:09:47,2151.41
2023-10-18-07:09:49,642.74
2023-10-18-07:09:49,642.74
2023-10-18-07:09:50,644.08
2023-10-18-07:09:51,647.25
2023-10-18-07:09:52,645.59
2023-10-18-07:09:53,643.07
2023-10-18-07:09:54,639.96
2023-10-18-07:09:55,641.05
2023-10-18-07:09:56,642.38
2023-10-18-07:09:57,639.56
2023-10-18-07:09:58,639.85
2023-10-18-07:09:59,646.35
2023-10-18-07:10:00,646.06
2023-10-18-07:10:01,639.15
2023-10-18-07:10:02,2140.81
2023-10-18-07:10:04,2140.23
2023-10-18-07:10:04,2140.23
2023-10-18-07:10:05,2140.58
2023-10-18-07:10:06,2140.81
2023-10-18-07:10:07,2136.13
2023-10-18-07:10:08,2131.93
2023-10-18-07:10:09,2125.87
2023-10-18-07:10:10,2128.12
2023-10-18-07:10:11,2125.4
2023-10-18-07:10:12,2122.21
2023-10-18-07:10:13,2119.86
2023-10-18-07:10:14,2116.26
2023-10-18-07:10:15,2115.04
2023-10-18-07:10:16,2112.52
2023-10-18-07:10:19,2131.42
2023-10-18-07:10:19,2131.42
2023-10-18-07:10:20,2115.79
2023-10-18-07:10:21,2112.61
2023-10-18-07:10:22,2122.45
2023-10-18-07:10:23,2109.5
2023-10-18-07:10:24,2111.55
2023-10-18-07:10:25,2108.75
2023-10-18-07:10:26,2115.84
2023-10-18-07:10:27,2103.84
2023-10-18-07:10:28,2105.96
2023-10-18-07:10:29,2107.04
2023-10-18-07:10:30,2107.35
2023-10-18-07:10:31,3330.93
2023-10-18-07:10:33,3308.03
2023-10-18-07:10:33,3308.03
2023-10-18-07:10:35,3311.79
2023-10-18-07:10:35,3311.79
2023-10-18-07:10:36,3303.58
2023-10-18-07:10:37,3294.85
2023-10-18-07:10:38,3296.28
2023-10-18-07:10:39,3296.04
2023-10-18-07:10:40,3293.9
2023-10-18-07:10:41,3289.19
2023-10-18-07:10:42,3301.37
