TIMESTAMP,Power_1,Power_2,Total:Power
2023-09-27 00:28:03,231.18,309.98,541.1600000000001
2023-09-27 00:28:05,220.0,308.63,528.63
2023-09-27 00:28:07,239.12,309.27,548.39
2023-09-27 00:28:09,221.73,308.55,530.28
2023-09-27 00:28:10,220.93,308.77,529.7
2023-09-27 00:28:11,227.25,308.72,535.97
2023-09-27 00:28:15,234.54,309.56,544.1
2023-09-27 00:28:17,222.57,309.34,531.91
2023-09-27 00:28:18,223.01,308.34,531.3499999999999
2023-09-27 00:28:19,227.27,308.46,535.73
2023-09-27 00:28:21,237.26,309.37,546.63
2023-09-27 00:28:23,223.29,308.26,531.55
2023-09-27 00:28:24,237.88,308.67,546.55
2023-09-27 00:28:25,220.38,308.2,528.5799999999999
2023-09-27 00:28:30,229.29,307.5,536.79
2023-09-27 00:28:32,220.2,308.69,528.89
2023-09-27 00:28:34,229.99,309.47,539.46
2023-09-27 00:28:36,219.72,308.95,528.67
2023-09-27 00:28:38,226.43,308.87,535.3
2023-09-27 00:28:39,222.24,308.56,530.8
2023-09-27 00:28:40,221.14,307.43,528.5699999999999
2023-09-27 00:28:41,219.96,308.02,527.98
2023-09-27 00:28:42,231.05,308.05,539.1
2023-09-27 00:28:43,225.31,307.71,533.02
2023-09-27 00:28:44,221.62,308.02,529.64
2023-09-27 00:28:45,219.59,308.66,528.25
2023-09-27 00:28:47,242.04,308.05,550.09
2023-09-27 00:28:49,226.8,308.88,535.6800000000001
2023-09-27 00:28:52,227.8,308.77,536.5699999999999
2023-09-27 00:28:55,225.84,308.23,534.07
2023-09-27 00:28:56,240.83,307.55,548.38
2023-09-27 00:28:57,222.27,308.57,530.84
2023-09-27 00:28:58,225.28,308.95,534.23
2023-09-27 00:29:01,235.05,309.06,544.11
2023-09-27 00:29:02,218.23,308.53,526.76
2023-09-27 00:29:03,220.8,308.17,528.97
2023-09-27 00:29:05,226.46,307.77,534.23
2023-09-27 00:29:09,220.45,307.23,527.6800000000001
2023-09-27 00:29:11,227.78,309.1,536.88
2023-09-27 00:29:12,220.69,308.2,528.89
2023-09-27 00:29:13,233.62,308.85,542.47
2023-09-27 00:29:15,225.52,308.04,533.5600000000001
2023-09-27 00:29:16,223.99,310.51,534.5
2023-09-27 00:29:17,219.8,310.79,530.59
2023-09-27 00:29:18,226.2,308.65,534.8499999999999
2023-09-27 00:29:19,233.11,308.49,541.6
2023-09-27 00:29:20,249.57,308.4,557.97
2023-09-27 00:29:24,223.12,307.55,530.6700000000001
2023-09-27 00:29:25,222.89,307.57,530.46
2023-09-27 00:29:27,238.35,308.33,546.68
2023-09-27 00:29:29,225.67,308.62,534.29
2023-09-27 00:29:30,220.44,308.73,529.1700000000001
2023-09-27 00:29:33,232.33,309.77,542.1
2023-09-27 00:29:34,220.77,309.28,530.05
2023-09-27 00:29:37,225.82,308.82,534.64
2023-09-27 00:29:38,221.47,309.23,530.7
2023-09-27 00:29:39,224.0,307.83,531.8299999999999
2023-09-27 00:29:40,222.23,307.35,529.58
2023-09-27 00:29:41,236.0,307.9,543.9
2023-09-27 00:29:43,220.09,308.02,528.11
2023-09-27 00:29:45,228.02,307.27,535.29
2023-09-27 00:29:46,227.37,308.37,535.74
2023-09-27 00:29:47,221.13,307.36,528.49
2023-09-27 00:29:55,234.65,307.84,542.49
2023-09-27 00:29:57,226.71,308.84,535.55
2023-09-27 00:29:58,231.4,308.5,539.9
2023-09-27 00:29:59,225.17,307.6,532.77
2023-09-27 00:30:00,227.57,308.35,535.9200000000001
2023-09-27 00:30:01,221.48,309.72,531.2
2023-09-27 00:30:02,222.26,309.27,531.53
2023-09-27 00:30:03,235.17,309.49,544.66
2023-09-27 00:30:04,221.19,308.39,529.5799999999999
2023-09-27 00:30:09,225.92,308.24,534.16
2023-09-27 00:30:10,221.78,308.85,530.63
2023-09-27 00:30:11,221.57,308.32,529.89
2023-09-27 00:30:13,238.15,310.73,548.88
2023-09-27 00:30:14,223.98,308.27,532.25
2023-09-27 00:30:15,221.42,308.85,530.27
2023-09-27 00:30:16,220.76,308.31,529.0699999999999
2023-09-27 00:30:18,235.73,308.56,544.29
2023-09-27 00:30:19,218.48,307.86,526.34
2023-09-27 00:30:21,238.14,308.56,546.7
2023-09-27 00:30:22,231.84,308.39,540.23
2023-09-27 00:30:23,218.74,309.03,527.77
2023-09-27 00:30:24,219.78,307.91,527.69
2023-09-27 00:30:25,220.61,307.92,528.53
2023-09-27 00:30:26,228.55,307.75,536.3
2023-09-27 00:30:28,229.75,307.81,537.56
