TIMESTAMP,Power_1,Power_2,Total:Power
2023-09-19 20:06:36,92.91,389.45,482.36
2023-09-19 20:06:37,89.2,403.93,493.13
2023-09-19 20:06:38,96.59,403.59,500.17999999999995
2023-09-19 20:06:39,92.18,386.22,478.40000000000003
2023-09-19 20:06:40,91.37,385.7,477.07
2023-09-19 20:06:42,88.79,386.28,475.07
2023-09-19 20:06:43,97.8,386.15,483.95
2023-09-19 20:06:44,102.42,385.58,488.0
2023-09-19 20:06:45,96.72,386.44,483.15999999999997
2023-09-19 20:06:46,104.64,387.0,491.64
2023-09-19 20:06:47,94.21,385.46,479.66999999999996
2023-09-19 20:06:48,98.88,386.61,485.49
2023-09-19 20:06:49,100.88,385.7,486.58
2023-09-19 20:06:50,96.43,387.75,484.18
2023-09-19 20:06:51,100.97,385.62,486.59000000000003
2023-09-19 20:06:53,99.01,385.37,484.38
2023-09-19 20:06:54,105.93,386.76,492.69
2023-09-19 20:06:55,95.24,385.85,481.09000000000003
2023-09-19 20:06:57,91.47,386.14,477.61
2023-09-19 20:06:59,91.42,386.73,478.15000000000003
2023-09-19 20:07:01,91.35,387.34,478.68999999999994
2023-09-19 20:07:02,90.59,386.16,476.75
2023-09-19 20:07:03,93.81,402.35,496.16
2023-09-19 20:07:04,89.2,401.27,490.46999999999997
2023-09-19 20:07:05,90.91,402.42,493.33000000000004
2023-09-19 20:07:06,89.63,402.3,491.93
2023-09-19 20:07:07,89.96,402.6,492.56
2023-09-19 20:07:08,90.23,401.51,491.74
2023-09-19 20:07:09,91.96,402.16,494.12
2023-09-19 20:07:10,90.12,403.84,493.96
2023-09-19 20:07:11,88.98,403.25,492.23
2023-09-19 20:07:12,92.97,402.24,495.21000000000004
2023-09-19 20:07:13,95.34,401.72,497.06000000000006
2023-09-19 20:07:14,90.99,401.62,492.61
2023-09-19 20:07:15,90.53,403.03,493.55999999999995
2023-09-19 20:07:16,94.81,406.81,501.62
2023-09-19 20:07:18,91.87,418.51,510.38
2023-09-19 20:07:19,89.62,419.03,508.65
2023-09-19 20:07:20,88.63,419.75,508.38
2023-09-19 20:07:21,89.35,410.8,500.15
2023-09-19 20:07:22,92.76,401.8,494.56
2023-09-19 20:07:23,87.62,401.82,489.44
2023-09-19 20:07:24,87.91,401.87,489.78
2023-09-19 20:07:25,88.48,403.06,491.54
2023-09-19 20:07:26,90.0,401.2,491.2
2023-09-19 20:07:27,92.62,400.65,493.27
2023-09-19 20:07:28,87.7,401.32,489.02
2023-09-19 20:07:29,88.57,402.23,490.8
2023-09-19 20:07:30,88.67,402.77,491.44
2023-09-19 20:07:31,87.65,403.04,490.69000000000005
2023-09-19 20:07:33,92.83,404.01,496.84
2023-09-19 20:07:34,99.44,403.32,502.76
2023-09-19 20:07:35,95.06,403.38,498.44
2023-09-19 20:07:36,95.73,405.43,501.16
2023-09-19 20:07:37,89.5,403.18,492.68
2023-09-19 20:07:38,88.89,402.49,491.38
2023-09-19 20:07:39,92.61,407.05,499.66
2023-09-19 20:07:40,94.25,402.46,496.71
2023-09-19 20:07:41,90.15,402.13,492.28
2023-09-19 20:07:42,89.64,401.25,490.89
2023-09-19 20:07:44,89.29,401.76,491.05
2023-09-19 20:07:45,91.88,402.3,494.18
2023-09-19 20:07:46,92.81,402.73,495.54
2023-09-19 20:07:47,97.89,402.14,500.03
2023-09-19 20:07:48,90.65,402.92,493.57000000000005
2023-09-19 20:07:49,91.64,402.59,494.22999999999996
2023-09-19 20:07:50,91.92,402.85,494.77000000000004
2023-09-19 20:07:51,91.06,403.97,495.03000000000003
2023-09-19 20:07:52,95.38,403.64,499.02
2023-09-19 20:07:53,92.46,402.77,495.22999999999996
2023-09-19 20:07:54,94.06,401.73,495.79
2023-09-19 20:07:55,99.1,402.1,501.20000000000005
2023-09-19 20:07:56,96.68,401.56,498.24
2023-09-19 20:07:57,96.3,402.54,498.84000000000003
2023-09-19 20:07:58,89.42,401.38,490.8
2023-09-19 20:07:59,85.52,401.46,486.97999999999996
2023-09-19 20:08:00,87.12,401.84,488.96
2023-09-19 20:08:17,90.08,402.45,492.53
2023-09-19 20:08:18,89.57,402.5,492.07
2023-09-19 20:08:19,87.1,401.52,488.62
2023-09-19 20:08:21,86.06,402.42,488.48
2023-09-19 20:08:22,89.3,403.33,492.63
2023-09-19 20:08:23,89.7,402.72,492.42
2023-09-19 20:08:24,87.62,402.48,490.1
2023-09-19 20:08:26,85.82,404.06,489.88
2023-09-19 20:08:27,89.35,402.78,492.13
2023-09-19 20:08:28,90.63,402.27,492.9
2023-09-19 20:08:30,89.41,403.15,492.55999999999995
2023-09-19 20:08:31,100.45,401.73,502.18
2023-09-19 20:08:32,89.89,389.97,479.86
2023-09-19 20:08:34,86.86,390.07,476.93
2023-09-19 20:08:35,92.66,396.25,488.90999999999997
2023-09-19 20:08:36,88.48,405.61,494.09000000000003
2023-09-19 20:08:37,93.89,407.52,501.40999999999997
2023-09-19 20:08:38,89.57,408.07,497.64
2023-09-19 20:08:39,91.71,402.59,494.29999999999995
2023-09-19 20:08:41,91.34,403.06,494.4
2023-09-19 20:08:42,89.92,402.45,492.37
2023-09-19 20:08:43,89.07,401.77,490.84
2023-09-19 20:08:44,91.02,400.77,491.78999999999996
2023-09-19 20:08:45,87.64,402.75,490.39
2023-09-19 20:08:46,88.89,401.89,490.78
2023-09-19 20:08:47,89.04,401.14,490.18
2023-09-19 20:08:48,94.85,401.27,496.12
2023-09-19 20:08:49,90.97,402.87,493.84000000000003
2023-09-19 20:08:50,94.86,401.37,496.23
2023-09-19 20:08:51,89.19,401.27,490.46
2023-09-19 20:08:52,87.21,401.08,488.28999999999996
2023-09-19 20:08:53,90.47,402.76,493.23
2023-09-19 20:08:54,99.43,401.16,500.59000000000003
2023-09-19 20:08:55,94.5,401.15,495.65
2023-09-19 20:08:56,96.43,400.96,497.39
2023-09-19 20:08:57,89.11,402.1,491.21000000000004
2023-09-19 20:08:58,88.13,401.69,489.82
2023-09-19 20:08:59,90.53,401.4,491.92999999999995
2023-09-19 20:09:00,96.92,402.0,498.92
2023-09-19 20:09:01,98.54,401.71,500.25
2023-09-19 20:09:02,88.75,399.9,488.65
2023-09-19 20:09:03,90.45,399.14,489.59
2023-09-19 20:09:04,85.17,399.95,485.12
2023-09-19 20:09:05,87.32,401.0,488.32
2023-09-19 20:09:06,85.49,399.64,485.13
2023-09-19 20:09:08,86.99,551.55,638.54
2023-09-19 20:09:09,85.14,542.36,627.5
2023-09-19 20:09:10,87.63,546.88,634.51
2023-09-19 20:09:11,85.73,551.78,637.51
2023-09-19 20:09:13,95.83,552.76,648.59
2023-09-19 20:09:14,95.22,558.23,653.45
2023-09-19 20:09:16,88.93,559.84,648.77
2023-09-19 20:09:17,87.09,564.9,651.99
2023-09-19 20:09:18,87.27,572.43,659.6999999999999
2023-09-19 20:09:20,91.63,575.78,667.41
2023-09-19 20:09:21,87.26,573.23,660.49
2023-09-19 20:09:22,88.49,572.89,661.38
2023-09-19 20:09:23,87.69,569.08,656.77
2023-09-19 20:09:24,85.46,565.83,651.2900000000001
2023-09-19 20:09:25,87.44,537.87,625.31
2023-09-19 20:09:26,95.39,546.34,641.73
2023-09-19 20:09:27,95.44,559.79,655.23
2023-09-19 20:09:28,92.91,560.86,653.77
2023-09-19 20:09:29,93.83,536.87,630.7
2023-09-19 20:09:30,90.49,535.51,626.0
2023-09-19 20:09:31,86.62,534.29,620.91
2023-09-19 20:09:32,99.02,535.61,634.63
2023-09-19 20:09:33,87.27,533.52,620.79
2023-09-19 20:09:34,86.59,533.85,620.44
2023-09-19 20:09:35,85.08,533.47,618.5500000000001
2023-09-19 20:09:36,89.32,530.57,619.8900000000001
2023-09-19 20:09:37,91.3,532.05,623.3499999999999
2023-09-19 20:09:38,86.0,529.06,615.06
2023-09-19 20:09:42,86.88,528.16,615.04
2023-09-19 20:09:43,93.71,526.08,619.7900000000001
2023-09-19 20:09:46,91.43,527.29,618.72
2023-09-19 20:09:47,86.92,524.81,611.7299999999999
2023-09-19 20:09:49,90.29,525.35,615.64
2023-09-19 20:09:53,86.38,520.63,607.01
2023-09-19 20:09:54,84.79,520.45,605.24
2023-09-19 20:09:57,91.39,519.79,611.18
2023-09-19 20:09:58,85.99,521.27,607.26
2023-09-19 20:09:59,86.23,521.78,608.01
2023-09-19 20:10:01,84.79,518.7,603.49
2023-09-19 20:10:02,90.46,517.27,607.73
2023-09-19 20:10:03,86.67,516.47,603.14
2023-09-19 20:10:04,84.58,516.71,601.2900000000001
2023-09-19 20:10:05,96.0,517.77,613.77
2023-09-19 20:10:06,90.86,517.2,608.0600000000001
2023-09-19 20:10:07,93.75,517.39,611.14
2023-09-19 20:10:08,94.13,517.33,611.46
2023-09-19 20:10:09,95.58,517.13,612.71
2023-09-19 20:10:10,90.15,517.25,607.4
2023-09-19 20:10:11,91.78,516.54,608.3199999999999
2023-09-19 20:10:12,87.49,517.3,604.79
2023-09-19 20:10:13,89.68,516.35,606.03
2023-09-19 20:10:14,85.54,516.11,601.65
2023-09-19 20:10:15,86.2,515.88,602.08
2023-09-19 20:10:16,89.29,516.46,605.75
2023-09-19 20:10:17,88.48,499.78,588.26
2023-09-19 20:10:26,90.54,499.09,589.63
2023-09-19 20:10:27,91.59,498.61,590.2
2023-09-19 20:10:28,90.73,498.73,589.46
2023-09-19 20:10:30,99.46,497.93,597.39
2023-09-19 20:10:32,93.03,499.38,592.41
2023-09-19 20:10:33,90.1,498.95,589.05
2023-09-19 20:10:34,86.63,499.62,586.25
2023-09-19 20:10:36,89.87,498.71,588.5799999999999
2023-09-19 20:10:37,89.69,498.69,588.38
2023-09-19 20:10:38,88.15,497.15,585.3
2023-09-19 20:10:39,85.33,497.55,582.88
2023-09-19 20:10:40,86.46,498.91,585.37
2023-09-19 20:10:41,88.94,498.46,587.4
2023-09-19 20:10:42,87.1,497.93,585.03
